X1;X2;Y
-9.008296035572378;5.225257086592489;1
7.277853961737968;7.769053218723602;2
-1.8554493495961486;5.572993941392426;0
-3.5635844641629344;9.58896795612123;1
-4.12028489027478;2.9539894866918717;0
2.4546545311375136;7.981597950768794;2
-2.811361559926372;3.1919667928007622;0
-6.148581753240045;3.3002289246332674;0
-3.7214768646333725;-1.172047520574167;0
-3.293047554077387;3.7381376734051326;1
-0.012678649401396846;9.576528250460296;2
-5.506584800547072;8.700142798138499;1
-4.7704837426691;8.67137498763277;1
-3.4004082464685452;8.70963797274135;1
-5.5451283011849775;5.994260318667892;0
7.875545282188079;12.028248531420742;2
-1.004844031259057;7.76321548693389;1
5.456567619162072;5.996030696609043;2
-5.638988051343135;9.116644224050214;1
1.0840820143549683;8.007277725376994;2
5.171154530636571;10.60576830289732;2
2.362088534866862;8.715686476562608;2
-4.5752576226950294;9.844989989550779;1
-7.791999323618237;3.1568568638197876;0
-1.212386031293328;8.808602316821249;1
-4.454260194638147;1.3396257598276935;0
-0.82874080909744;12.856026548338601;1
-3.443226299387361;9.40497990860147;1
6.970985459183243;9.921287541345249;2
-6.426242455933737;11.604424855097706;1
-5.2988094277803235;3.1742908442000504;0
2.210226633028336;5.970834675717098;2
4.684169453984819;5.975885633523854;2
-0.46468293096383695;8.075121112816774;2
-2.247542667292229;3.4726639001171895;1
-3.8430917362623154;9.008382070575857;1
-7.983487950481747;6.68172316975606;0
-5.4380683562923835;3.4283552972930105;0
0.20912596182318488;5.925923740044887;0
3.5950668192083404;10.348134490046547;2
2.20915426767772;5.535587000367176;2
-5.726777249999147;5.868966135111483;0
4.348710040511077;12.00515957730203;2
-3.905345369618104;4.394015104307192;0
-4.514219664467756;4.084651427854557;0
-6.8042492406763415;9.712996390948652;1
-6.800723236008881;3.8580552083186124;0
-3.2364269658566203;8.042399197620586;1
-5.751681581130645;8.393542446089404;1
-2.4304015240699703;2.515720018187177;0
-6.00073214047372;6.841859658604285;1
1.048222326301795;7.833177633380789;2
-4.281796508553069;7.439091521181733;1
-2.3858905313930103;0.37204908293585204;0
-2.342854875488011;7.395247527491025;1
4.098135179553706;3.0864357596862053;2
4.583278609751723;4.874794481169532;2
-5.993986223200626;7.8702193188064875;1
-2.7555971307091722;4.660381947440152;0
4.76540887944903;6.702987748758302;2
4.267144858840794;8.758699631637228;2
5.524192522787425;8.460815105817572;2
-3.6015088158560116;8.266528288986416;1
-7.149704043426686;9.490050318485682;1
-4.5327034065260285;5.928254712961941;0
5.784929691479906;7.09481724801471;2
-5.341681444173255;0.8860982563673065;0
-7.681400350348817;5.826502056549524;0
-2.9405003992215057;2.482648314407268;0
-4.432612704269531;3.2796773470841623;0
1.4005722046351767;7.275528618058896;2
4.577936565294407;6.689543729028422;2
-3.896009290868803;3.5343672881072896;0
-3.8793702433003183;4.55299283554856;0
-4.593448499168907;7.090941559404949;1
-2.845563386956358;6.46271218893774;0
4.9288447396830355;8.758295426209363;2
-1.8694102886644544;8.122892437357361;0
-3.9555392423887876;6.040988281785257;0
-1.5459658866827444;9.855376974820203;1
-5.592211826572776;3.860865893838907;0
-6.6897397498046445;9.838276720217651;1
3.5542095128464544;8.344773104298412;2
-5.587726784067748;6.108655873113885;1
3.5592782247065755;8.419818351662423;2
-5.080612933242366;0.6717513268149462;0
-4.241803005855912;3.6097365399115375;1
-4.28994136131192;7.0436645962880124;0
1.6993659488819133;5.343296613515803;2
5.883159764668708;8.349588680249477;2
-6.704815109089467;6.12414357647751;0
-1.5712747174259833;4.795098938368345;0
-3.908142697004606;2.1464723038085727;0
-5.876904194215642;2.6536961252356246;0
3.409912406750822;9.607961563078861;2
0.25864679656529654;10.350127488817193;2
-5.256448553388391;5.940637464419215;1
4.5738336468168175;10.612004870550994;2
-3.5201875382474275;0.5655738593722668;0
-5.977572438003764;4.045505402906443;0
4.4652003006023335;8.43436375526709;2
-5.208540249993696;3.3580444963890788;0
-2.9347398817839325;3.716020895744389;0
1.8652205857695614;8.054086279826828;2
-2.6563168821748877;4.603201845053971;0
-1.887505957630904;6.949986954919153;1
-3.0212063924442827;2.368021905281294;0
2.123295568557466;8.458576401316645;2
-4.81980380906401;7.023085428850144;1
-3.941996439322633;3.6285581256536013;0
-3.9204514613062975;2.8996191477796334;0
-4.534810862608249;6.577303131038164;0
-2.551620766473098;9.586955049461128;1
-7.673656942795773;10.835288885788103;1
-2.391493903776567;4.1122125935848;0
-5.674262258799156;7.874033963306925;1
2.1842424763310793;6.037117597845146;2
-1.6557297536534366;4.1766595546995955;1
1.1151014120402871;6.591135998561758;2
-5.144638829387287;5.7351555230486575;1
-1.4808277659322684;9.723991287168708;1
-0.16856522092046822;6.976039661324252;2
-6.452444660155532;10.704331323469367;1
1.7833942242188516;9.123046514459942;2
-9.242810234729571;1.8005410880047232;0
-5.790818729850314;11.27682124624859;1
5.584940862620616;9.34133566224493;2
-3.898187332426038;12.092044898143424;1
3.3942675726220837;6.314797300999555;2
1.1612413663881505;7.831012683928384;2
-5.129362365743678;6.850402975214141;1
5.91259345387129;6.235636070178057;2
4.05576986542434;7.030450776676097;2
-3.176637945961552;3.5364410441626135;0
0.9636714015500836;6.968732176743309;2
-0.3922432789371886;6.701168792031595;0
-4.759972402437158;13.100663511451529;1
-2.3846959563532675;10.481360944775306;1
-8.09712005602902;4.591204585477873;0
0.530868064896147;6.281904267079514;2
-3.134465024314772;7.183012954373907;1
-3.1730536130794835;9.538027264237508;1
-5.650873311669222;7.7419175701259055;0
-8.237976643442794;8.654149341804327;1
-3.59185266625634;2.7128135965460025;0
-5.426851216645743;5.428518011752951;0
-4.843183664403159;4.987079635112985;0
-5.612784245165976;2.3434119948626404;0
-5.328493848692582;11.280902923596411;1
2.2601174881104993;4.758517398990736;2
-5.890017990801357;5.319627151985419;1
-5.684897224587063;7.523696698934043;1
-0.7630611821736757;8.894089797575404;2
-6.125489709285235;4.592889846745266;0
4.003468762127977;5.97184152981432;2
-6.3839806064498665;4.056216007675882;0
-6.222101707459732;9.588490975416407;1
-4.535160593386079;3.425759414199426;0
-7.4775342905121125;3.5652876606462987;0
0.36446343205742693;7.064975587795417;2
5.699448197626083;5.89239589073315;2
-2.6071652742964204;10.49520747347595;1
1.5189290171787182;10.446218417782184;2
-5.768816022245861;2.1393270940409166;0
-2.794846107509896;5.774198175653409;0
4.829049363108465;6.759917884777958;2
1.3030188085944545;6.761936341789648;2
-4.5665763701756275;0.3680355639629731;0
-3.3401093032885876;9.155089948894267;1
3.746195307000061;8.778481565290392;2
2.3546023725395173;11.555363003098691;2
-3.631495466752061;9.060971529549525;1
-2.5699271649499646;7.313608723182853;1
-2.370492558452777;7.22568312204074;2
-1.7663403624724014;4.807968060244557;1
-0.51178579252562;2.12016420588803;0
7.026005531860028;8.031709691560252;2
-5.106815216624937;2.4733690356280533;0
-3.1027469131560075;7.681774197301307;0
0.724107804362423;8.503874891612899;2
-4.655515872595893;6.63059105326276;1
3.0493240677504474;10.459725294688377;2
2.3990340917881525;9.240408161444103;2
-5.831461274724685;8.818617394443232;1
-1.4225639577696367;9.322483431482262;1
3.6743930015004844;5.655400117067179;2
-1.4642705880668352;2.7076986534632193;0
2.837800236083509;10.374928946595022;2
-10.593753481245516;3.3739785231782307;0
-3.7435806131272584;9.989163540020488;1
2.6152789361414275;9.51941176079737;2
-4.364754052133688;2.770801465313757;0
-0.6184813003923377;5.458455032266344;2
-3.674433328586636;6.130389692038451;0
1.4600629010798205;6.397228827737875;2
0.6421310674468628;8.925143509144124;2
1.277853581501968;10.893244553381344;2
-5.489165045036713;6.211910003102767;1
5.134174797944891;9.427694029831759;2
-5.64410255429397;6.582056920937658;0
4.617580549371494;6.192669469294293;2
-6.115984949873631;9.860743394827676;1
-5.853327892158087;4.016937066300759;0
-6.340762572826317;6.166763489843285;1
3.5367011162256348;5.019023355268101;2
-5.8831737551280625;3.257340336086114;0
-5.362530499814206;11.598480949668456;1
-4.343555203646063;0.16784761073182963;0
-4.557641469001669;2.7315778124130365;0
-2.668929031900184;3.118767628152588;0
4.181579139895403;5.390789241207051;2
-3.4425434816598033;7.159897659623796;1
-6.0819244943328155;6.148146522308454;1
-4.173951136716274;2.375500024093892;0
-5.582646775914794;3.2260211979465607;0
-2.002309729841879;5.506988675396184;0
-3.9497130486879346;3.267176238513238;0
3.907623043681581;3.6747454155599195;2
-1.553950539838084;8.200471560513284;2
-6.900916724737467;3.70963367068052;0
-6.1730757986318014;2.5726329809084634;0
-4.526429013056809;7.23669690049424;1
3.8591921000098024;9.698409289596473;2
-5.012212555891278;7.24510100905613;0
-4.773867278841107;2.8403690002930237;0
0.7614958835149377;9.68785969539909;2
4.135969582744303;12.372886229489406;2
-7.846571965861819;8.466721687404814;1
0.9771885234594277;7.443054331908888;2
-4.214873650155933;4.107860660299489;0
1.2985749863327674;6.466122123679741;2
0.7479005500760523;7.1779081283110795;2
-1.9154295474642051;5.873223382569922;0
-2.334367055097651;6.303705646748442;1
2.0920383276694934;11.050935615233042;2
-5.383557207831422;10.480059193957143;1
3.1311807001274605;6.545365469565319;2
2.129546542029674;4.644769187034771;2
1.6323989804903911;8.94235665382613;2
-8.137378146808281;8.5082743029147;1
-4.082535121448603;8.76323494617763;1
-5.802407403549276;4.575002415773857;0
5.6258717951480826;5.51740954905517;2
-5.1288331537069105;1.8006505310890997;0
-4.510377447888662;1.7380856638124742;0
-8.446796814017429;2.648110993039466;0
-4.138168229411166;8.414040764968476;1
2.9596560661517346;8.973120030265449;2
-3.5747609436276466;2.3045262664899933;0
-1.7119104626371033;4.451871804683658;0
-2.9251408562615984;3.742058049813519;0
-2.999485110221591;3.261858828412713;1
-2.618603938586209;6.038093402231444;0
-2.7154973953329784;10.373329452550536;1
6.327265599733421;3.1587724339804018;2
4.121996904882373;6.248165469638461;2
-3.752974460097416;10.506326948358133;1
-5.61114912034819;5.18459271196124;1
2.836882983714954;9.695593539343772;2
0.7676997359449151;7.307884020145596;1
-6.747312113258467;2.255181672265331;0
-0.9857187112283894;3.9696557876514156;1
-5.335456969471762;9.406263233924568;1
0.21897089031822548;7.576381039956349;2
0.3216413806105569;7.285851393062488;2
3.506307648245678;9.851067302953476;2
2.655668699392171;8.850773149878611;2
2.1223424543692175;7.458497481453197;2
-6.078808217491419;4.368344763576394;0
-5.643575233950597;3.726714418518369;0
-2.8294818221301155;5.118733565659005;0
1.0751882751732602;7.522137298800177;2
-3.7034215131646957;4.636387001016937;0
-2.6699362397070106;10.689723157375994;1
1.8986902938183188;8.308707361757069;2
-6.795567771740467;2.0875721555315128;0
0.5286201868543983;4.853985411971006;2
-6.646407325236593;1.1241856987216043;0
2.75301407125102;9.896444821496441;2
0.9353072419666448;5.173176262028426;0
2.7893987417663997;8.755016300932947;2
-2.9608262069359736;2.682386850422209;0
-0.7168755365249977;7.430156714751861;2
-3.4788802020613865;9.299609428831912;1
-7.323791745615741;7.379172557255769;1
0.6640177307265098;7.158899458280508;2
-3.3500650568689254;3.850718763219545;0
4.570863686666496;8.77580727517098;2
0.5408381319982589;10.412090379888442;2
-1.7254817717403097;10.147933571958415;1
1.4448286808719657;8.158432423931234;2
3.600990326290072;9.768373086499182;2
3.1981881388039395;10.68154437602155;2
-1.2161748523523035;7.945623515391899;0
4.125641411347616;9.665201849529561;2
-4.0702589554597575;7.863488216170478;1
-2.9979753333583057;3.8702519552861774;0
-4.891619938381364;2.6838890873913868;0
-2.8777793514731824;3.850643719200401;0
-3.904034092127201;4.923052652395894;0
-4.415119335327794;8.350126518331615;0
-2.1023266394403715;8.511282131070148;1
-1.9985877499076055;8.635536564339196;1
4.016801525794014;8.89785665358431;2
4.5607770297517085;8.727645671939428;2
-5.769262835412227;4.281981336626919;0
-4.068001332507339;7.089730469408122;1
-4.901573930157076;7.4583073536877516;1
-4.503725670892424;0.38961286081210167;0
-5.385547298519201;8.829331971880697;1
-6.483982446929343;8.4079822420506;1
-4.221597806567104;10.114508916573735;1
-5.745055983630845;0.8757464420120757;0
3.3805861076095227;6.050088831364936;2
-6.70801909724419;12.007019908542276;1
-6.661780306039404;2.9321783289833436;0
2.179508795113394;7.875972075274596;2
2.7690182819818965;10.06847608325481;2
2.015842584758331;8.546620943651508;2
1.6687521715057059;8.445589820006512;2
4.538290712432825;9.125703670819338;2
5.138287468855276;8.76260558336172;2
0.2953956639587334;5.980846771342367;2
-1.8765940108745722;2.78943775394496;0
-8.366758301111178;0.6527663534963946;0
-4.105811296101742;11.865758113247518;1
1.4394321466373858;7.542257940554708;2
4.621512945967136;9.338894726379408;2
-5.321567118144267;7.235987443274558;1
4.726968096711184;7.906580424371556;2
5.814577146669773;6.792526161630296;2
-6.211654030939453;8.489431075087953;1
-6.121706170692664;7.301825796421661;1
-2.323354607347668;5.341697510582895;0
-1.2288033961558167;6.288433680357594;1
4.591314894876552;10.44621168967985;2
-2.091917924855101;8.856666708726404;1
-5.3826081146586455;4.202073282829534;0
-7.919913812007188;4.64852217796096;0
-0.37278179746281515;4.379231480590073;2
-5.259301546991851;5.790649755058024;1
-4.451113255134334;-0.1536687174459943;0
-2.837608127018374;4.836024428723082;0
3.8003163858375038;7.671822630811783;2
3.121510728945453;5.174074149739646;2
-3.4265122664903345;4.116979976241678;0
-6.433946852195211;8.328991111075918;1
-6.213184564749582;5.152364069270735;1
-2.6705213393273404;2.926320350045492;0
-2.6390043680606965;5.280334126705364;0
4.15301370676696;9.052833109173264;2
4.500697567662476;9.510019276689878;2
3.595431004087293;4.017625198653316;2
-5.4018299924328685;6.816383114513146;1
0.6526760123327686;9.543150056225615;2
-3.759555080661743;8.67301001676602;1
-1.9363449745045584;10.259035295497327;1
-4.756614169609451;4.569405616047996;0
3.844401601930883;6.100484410803715;2
-3.051237858445991;7.489847432849;1
-7.730051166741838;5.878796335207152;0
1.7963890624649748;6.054606954719402;2
-4.207705361034965;2.5921061695648424;0
-2.7520289523983257;0.020822364709381702;0
-3.0342677228500055;7.388904110404988;1
1.0870877238104928;7.1640518984207455;2
2.777548344627579;8.127009565236724;2
1.759660809061564;5.54694460317366;2
-1.5686728594137014;8.380318275267598;1
-2.546155696120599;3.5303427356183583;0
-7.005276997821355;3.791279977057027;0
0.6577639833139686;10.762059619231195;2
-6.619711253763124;5.316198571949505;1
-6.689190978134116;3.712355320661678;0
-4.059166312816565;4.021886728650679;0
-2.085723882901778;1.5187970107709328;0
-6.0086622952780875;2.4913117463533707;0
-3.51030509457198;4.373271155204865;0
3.71548285972546;10.21834700754241;2
3.6998261546126114;5.990377893986366;2
6.656252518589755;6.296567792259689;2
-0.8824232260642342;4.640530408832695;1
-6.820583055224385;1.3907061121675905;0
-1.178108488281611;1.5946502665013913;0
6.145756095349539;8.186626756003351;2
0.7668473870814099;9.200986467586201;2
-3.706468520462264;5.1773890652417;0
-5.8697122756858136;10.286787795625527;1
-4.240774171099168;6.626223914845667;1
-5.451912156446145;6.553580655934552;1
-5.218292954696401;2.0099185475866435;0
3.9333921530076985;5.818204072284499;2
-2.7747044335879236;5.471951085587908;0
-6.263566200071909;5.268602400443597;0
-4.04744439377527;4.675613254554547;1
2.3884660122127435;7.621568569649723;2
-2.072242783694804;1.9961256440656288;0
-2.8142354636035267;4.227724044753994;0
-6.034256826129181;5.959561364527859;0
-6.420496883846145;7.767032555273949;1
-4.964626538740354;3.470282168574329;0
-5.0492736987436455;6.464332401674603;0
-4.4092645577217215;7.651245022374195;1
-7.066540094526168;3.047025435430564;0
-1.2162655119778054;9.199556177678295;1
0.9233177489059492;6.153219591811965;2
1.6293175672180558;8.728753710926037;2
-5.79284840719621;0.9344504720090487;0
-3.746539455882656;3.24271666822999;0
-2.4440584459453603;9.650491384679071;1
-4.9618533095695865;9.467456289233994;1
-3.277963862713279;2.385283797318624;0
3.240663519704109;5.017875039804816;2
-3.8318200704252536;7.382182146887763;1
-4.8497421983423346;4.625316997112954;0
1.8305270439610783;7.590186528745423;2
2.5487774842843334;4.480892777749736;2
-4.407025015560493;5.602641170078613;0
-4.642036317752416;6.603587155314512;1
-3.877152727641756;5.567496587935342;0
-6.326163378741535;7.986689910462797;1
-5.981466908475602;2.4517700540521568;0
5.8533949762741875;11.7786360631193;2
5.662508660387953;10.37205934128706;2
-5.513465451384314;3.512898197779992;0
-3.26748810091828;-0.29941428870808107;0
-1.7056955552552902;4.601385311024993;0
-2.742510386786785;5.413543926104078;0
5.531698865874551;10.950909465963921;2
3.261985932589683;8.912287789765948;2
-3.7904923577335636;4.280778356099365;0
-0.8334507519210543;2.595544932098681;0
2.926147784724027;8.792694148050888;2
-3.9896992389781376;2.264869721409913;0
2.8687822151503237;8.393993697787108;2
7.895413583543547;10.8744509333741;2
-0.15378338970102012;5.507439740382125;2
-2.337157194991635;2.0468460335597243;0
-4.635169969140487;10.708825729159807;1
-6.752620855141579;2.8248762150686333;0
2.252723631704148;6.861070798100043;2
